id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status
pr-0081,04_press_releases,04_press_releases/research_and_development,"Merck’s Investigational Zilovertamab Vedotin at 1.75 mg/kg Dose Plus Standard of Care Showed Promising Antitumor Activity, Including Complete Response Rate, in Patients With Relapsed/Refractory DLBCL in Phase 2 Portion of waveLINE-003 Trial",press_release_snapshot,2025,Q2,2025-05-30,https://www.merck.com/news/mercks-investigational-zilovertamab-vedotin-at-1-75-mg-kg-dose-plus-standard-of-care-showed-promising-antitumor-activity-including-complete-response-rate-in-patients-with-relapsed-refractor/,https://www.merck.com/news/mercks-investigational-zilovertamab-vedotin-at-1-75-mg-kg-dose-plus-standard-of-care-showed-promising-antitumor-activity-including-complete-response-rate-in-patients-with-relapsed-refractor/,04_press_releases/research_and_development/2025-05-30_merck-s-investigational-zilovertamab-vedotin-at-1-75-mg-kg-dose-plus-standard-of-care-showed-promising-antitum.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Investigational-Zilovertamab-Vedotin-at-1-75-mgkg-Dose-Plus-Standard-of-Care-Showed-Promising-Antitumor-Activity-Including-Com-KYQ8N.pdf | API item ID: 3669163,snapshot_saved
pr-0082,04_press_releases,04_press_releases/corporate,Patritumab Deruxtecan Biologics License Application for Patients With Previously Treated Locally Advanced or Metastatic EGFR-Mutated Non-Small Cell Lung Cancer Voluntarily Withdrawn,press_release_snapshot,2025,Q2,2025-05-29,https://www.merck.com/news/patritumab-deruxtecan-biologics-license-application-for-patients-with-previously-treated-locally-advanced-or-metastatic-egfr-mutated-non-small-cell-lung-cancer-voluntarily-withdrawn/,https://www.merck.com/news/patritumab-deruxtecan-biologics-license-application-for-patients-with-previously-treated-locally-advanced-or-metastatic-egfr-mutated-non-small-cell-lung-cancer-voluntarily-withdrawn/,04_press_releases/corporate/2025-05-29_patritumab-deruxtecan-biologics-license-application-for-patients-with-previously-treated-locally-advanced-or-m.html,html,www.merck.com,2026-06-12,Categories: Corporate News | API item ID: 3669044,snapshot_saved
pr-0083,04_press_releases,04_press_releases/financial,Merck Announces Third-Quarter 2025 Dividend,press_release_snapshot,2025,Q2,2025-05-27,https://www.merck.com/news/merck-announces-third-quarter-2025-dividend/,https://www.merck.com/news/merck-announces-third-quarter-2025-dividend/,04_press_releases/financial/2025-05-27_merck-announces-third-quarter-2025-dividend.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Third-Quarter-2025-Dividend-2025.pdf | API item ID: 3669031,snapshot_saved
pr-0084,04_press_releases,04_press_releases/financial,Merck to Participate in the Bernstein 41st Annual Strategic Decisions Conference,press_release_snapshot,2025,Q2,2025-05-22,https://www.merck.com/news/merck-to-participate-in-the-bernstein-41st-annual-strategic-decisions-conference/,https://www.merck.com/news/merck-to-participate-in-the-bernstein-41st-annual-strategic-decisions-conference/,04_press_releases/financial/2025-05-22_merck-to-participate-in-the-bernstein-41st-annual-strategic-decisions-conference.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Bernstein-41st-Annual-Strategic-Decisions-Conference-2025.pdf | API item ID: 3668920,snapshot_saved
pr-0085,04_press_releases,04_press_releases/research_and_development,IDeate-Esophageal01 Phase 3 Trial of Ifinatamab Deruxtecan Initiated in Certain Patients With Pretreated Advanced or Metastatic Esophageal Squamous Cell Carcinoma,press_release_snapshot,2025,Q2,2025-05-19,https://www.merck.com/news/ideate-esophageal01-phase-3-trial-of-ifinatamab-deruxtecan-initiated-in-certain-patients-with-pretreated-advanced-or-metastatic-esophageal-squamous-cell-carcinoma/,https://www.merck.com/news/ideate-esophageal01-phase-3-trial-of-ifinatamab-deruxtecan-initiated-in-certain-patients-with-pretreated-advanced-or-metastatic-esophageal-squamous-cell-carcinoma/,04_press_releases/research_and_development/2025-05-19_ideate-esophageal01-phase-3-trial-of-ifinatamab-deruxtecan-initiated-in-certain-patients-with-pretreated-advan.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/2025/May/19/FOR-Q4-Merck-News-Release-05-19-25-Phase-3-Trial-of-I-DXd-Initiated-in-Certain-Patients-with-Advanced-ESCC.pdf | API item ID: 3668715,snapshot_saved
pr-0086,04_press_releases,04_press_releases/research_and_development,Merck to Present New Clinical and Outcomes Research Data at The American Thoracic Society’s (ATS) 2025 International Conference Demonstrating Commitment to Advancing Research in Pulmonary Arterial Hypertension,press_release_snapshot,2025,Q2,2025-05-16,https://www.merck.com/news/merck-to-present-new-clinical-and-outcomes-research-data-at-the-american-thoracic-societys-ats-2025-international-conference-demonstrating-commitment-to-advancing-research-in-pulmonary-arte/,https://www.merck.com/news/merck-to-present-new-clinical-and-outcomes-research-data-at-the-american-thoracic-societys-ats-2025-international-conference-demonstrating-commitment-to-advancing-research-in-pulmonary-arte/,04_press_releases/research_and_development/2025-05-16_merck-to-present-new-clinical-and-outcomes-research-data-at-the-american-thoracic-society-s-ats-2025-internati.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Present-New-Clinical-and-Outcomes-Research-Data-at-The-American-Thoracic-Societys-ATS-2025-International-Conference-Demonstr-RZ85S.pdf | API item ID: 3668670,snapshot_saved
pr-0087,04_press_releases,04_press_releases/research_and_development,Merck Announces Phase 3 KEYNOTE-B96 Trial Met Primary Endpoint of Progression-Free Survival (PFS) in Patients With Platinum-Resistant Recurrent Ovarian Cancer Whose Tumors Expressed PD-L1 and in All Comers,press_release_snapshot,2025,Q2,2025-05-15,https://www.merck.com/news/merck-announces-phase-3-keynote-b96-trial-met-primary-endpoint-of-progression-free-survival-pfs-in-patients-with-platinum-resistant-recurrent-ovarian-cancer-whose-tumors-expressed-pd-l1-and-in-all-c/,https://www.merck.com/news/merck-announces-phase-3-keynote-b96-trial-met-primary-endpoint-of-progression-free-survival-pfs-in-patients-with-platinum-resistant-recurrent-ovarian-cancer-whose-tumors-expressed-pd-l1-and-in-all-c/,04_press_releases/research_and_development/2025-05-15_merck-announces-phase-3-keynote-b96-trial-met-primary-endpoint-of-progression-free-survival-pfs-in-patients-wi.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Phase-3-KEYNOTE-B96-Trial-Met-Primary-Endpoint-of-Progression-Free-Survival-PFS-in-Patients-With-Platinum-Resistant-R-XKJWK.pdf | API item ID: 3668604,snapshot_saved
pr-0088,04_press_releases,04_press_releases/prescription_medicine,"FDA Approves Merck’s WELIREG® (belzutifan) for the Treatment of Adults and Pediatric Patients 12 Years and Older With Locally Advanced, Unresectable, or Metastatic Pheochromocytoma or Paraganglioma (PPGL)",press_release_snapshot,2025,Q2,2025-05-14,https://www.merck.com/news/fda-approves-mercks-welireg-belzutifan-for-the-treatment-of-adults-and-pediatric-patients-12-years-and-older-with-locally-advanced-unresectable-or-metastatic-pheochromocytoma-or-par/,https://www.merck.com/news/fda-approves-mercks-welireg-belzutifan-for-the-treatment-of-adults-and-pediatric-patients-12-years-and-older-with-locally-advanced-unresectable-or-metastatic-pheochromocytoma-or-par/,04_press_releases/prescription_medicine/2025-05-14_fda-approves-merck-s-welireg-belzutifan-for-the-treatment-of-adults-and-pediatric-patients-12-years-and-older.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Approves-Mercks-WELIREG-belzutifan-for-the-Treatment-of-Adults-and-Pediatric-Patients-12-Years-and-Older-With-Locally-Advanced-Un-GWBHH.pdf | API item ID: 3668599,snapshot_saved
pr-0089,04_press_releases,04_press_releases/research_and_development,Research on Novel Treatment Approaches and Scientific Advances From Merck’s Broad and Differentiated Oncology Portfolio and Pipeline to be Presented at ASCO 2025,press_release_snapshot,2025,Q2,2025-05-13,https://www.merck.com/news/research-on-novel-treatment-approaches-and-scientific-advances-from-mercks-broad-and-differentiated-oncology-portfolio-and-pipeline-to-be-presented-at-asco-2025/,https://www.merck.com/news/research-on-novel-treatment-approaches-and-scientific-advances-from-mercks-broad-and-differentiated-oncology-portfolio-and-pipeline-to-be-presented-at-asco-2025/,04_press_releases/research_and_development/2025-05-13_research-on-novel-treatment-approaches-and-scientific-advances-from-merck-s-broad-and-differentiated-oncology.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Research-on-Novel-Treatment-Approaches-and-Scientific-Advances-From-Mercks-Broad-and-Differentiated-Oncology-Portfolio-and-Pipeline-t-UP3T0.pdf | API item ID: 3668485,snapshot_saved
pr-0090,04_press_releases,04_press_releases/animal_health,Merck Animal Health and State of Kansas Announce $895 Million Investment in Manufacturing and Research & Development Facilities in De Soto,press_release_snapshot,2025,Q2,2025-05-08,https://www.merck.com/news/merck-animal-health-and-state-of-kansas-announce-895-million-investment-in-manufacturing-and-research-development-facilities-in-de-soto/,https://www.merck.com/news/merck-animal-health-and-state-of-kansas-announce-895-million-investment-in-manufacturing-and-research-development-facilities-in-de-soto/,04_press_releases/animal_health/2025-05-08_merck-animal-health-and-state-of-kansas-announce-895-million-investment-in-manufacturing-and-research-and-deve.html,html,www.merck.com,2026-06-12,Categories: Animal Health News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Animal-Health-and-State-of-Kansas-Announce-895-Million-Investment-in--Manufacturing-and-Research--Development-Facilities-in-De--ND2T9.pdf | API item ID: 3668383,snapshot_saved
pr-0091,04_press_releases,04_press_releases/financial,Merck to Participate in the Bank of America 2025 Global Healthcare Conference,press_release_snapshot,2025,Q2,2025-05-07,https://www.merck.com/news/merck-to-participate-in-the-bank-of-america-2025-global-healthcare-conference/,https://www.merck.com/news/merck-to-participate-in-the-bank-of-america-2025-global-healthcare-conference/,04_press_releases/financial/2025-05-07_merck-to-participate-in-the-bank-of-america-2025-global-healthcare-conference.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Bank-of-America-2025-Global-Healthcare-Conference-2025.pdf | API item ID: 3668368,snapshot_saved
pr-0092,04_press_releases,04_press_releases/corporate,"Merck Breaks Ground on New $1 Billion Biologics Center of Excellence in Wilmington, Delaware",press_release_snapshot,2025,Q2,2025-04-29,https://www.merck.com/news/merck-breaks-ground-on-new-1-billion-biologics-center-of-excellence-in-wilmington-delaware/,https://www.merck.com/news/merck-breaks-ground-on-new-1-billion-biologics-center-of-excellence-in-wilmington-delaware/,04_press_releases/corporate/2025-04-29_merck-breaks-ground-on-new-1-billion-biologics-center-of-excellence-in-wilmington-delaware.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Breaks-Ground-on-New-1-Billion-Biologics-Center-of-Excellence-in-Wilmington-Delaware-2025.pdf | API item ID: 3668025,snapshot_saved
pr-0093,04_press_releases,04_press_releases/prescription_medicine,KEYTRUDA® (pembrolizumab) as Perioperative Treatment With Standard of Care (SOC) Adjuvant Therapy Significantly Improved Event-Free Survival Compared to SOC Alone in Patients With Resectable Locally Advanced Head and Neck Squamous Cell Carcinoma,press_release_snapshot,2025,Q2,2025-04-27,https://www.merck.com/news/keytruda-pembrolizumab-as-perioperative-treatment-with-standard-of-care-soc-adjuvant-therapy-significantly-improved-event-free-survival-compared-to-soc-alone-in-patients-with-resectable-loca/,https://www.merck.com/news/keytruda-pembrolizumab-as-perioperative-treatment-with-standard-of-care-soc-adjuvant-therapy-significantly-improved-event-free-survival-compared-to-soc-alone-in-patients-with-resectable-loca/,04_press_releases/prescription_medicine/2025-04-27_keytruda-pembrolizumab-as-perioperative-treatment-with-standard-of-care-soc-adjuvant-therapy-significantly-imp.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-as-Perioperative-Treatment-With-Standard-of-Care-SOC-Adjuvant-Therapy-Significantly-Improved-Event-Free-Surviv-XNGNB.pdf | API item ID: 3667993,snapshot_saved
pr-0094,04_press_releases,04_press_releases/financial,Merck Announces First-Quarter 2025 Financial Results,press_release_snapshot,2025,Q2,2025-04-24,https://www.merck.com/news/merck-announces-first-quarter-2025-financial-results/,https://www.merck.com/news/merck-announces-first-quarter-2025-financial-results/,04_press_releases/financial/2025-04-24_merck-announces-first-quarter-2025-financial-results.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-First-Quarter-2025-Financial-Results-2025.pdf | API item ID: 3667924,snapshot_saved
pr-0095,04_press_releases,04_press_releases/financial,Merck to Hold First-Quarter 2025 Sales and Earnings Conference Call April 24,press_release_snapshot,2025,Q2,2025-04-01,https://www.merck.com/news/merck-to-hold-first-quarter-2025-sales-and-earnings-conference-call-april-24/,https://www.merck.com/news/merck-to-hold-first-quarter-2025-sales-and-earnings-conference-call-april-24/,04_press_releases/financial/2025-04-01_merck-to-hold-first-quarter-2025-sales-and-earnings-conference-call-april-24.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-First-Quarter-2025-Sales-and-Earnings-Conference-Call-April-24-2025.pdf | API item ID: 3666528,snapshot_saved
pr-0096,04_press_releases,04_press_releases/research_and_development,"WINREVAIR™ (sotatercept-csrk) Reduced the Risk of a Composite of All-Cause Death, Lung Transplantation and Hospitalization for Pulmonary Arterial Hypertension (PAH) by 76% Compared to Placebo in the Phase 3 ZENITH Trial",press_release_snapshot,2025,Q1,2025-03-31,https://www.merck.com/news/winrevair-sotatercept-csrk-reduced-the-risk-of-a-composite-of-all-cause-death-lung-transplantation-and-hospitalization-for-pulmonary-arterial-hypertension-pah-by-76-compared-to-placebo-i/,https://www.merck.com/news/winrevair-sotatercept-csrk-reduced-the-risk-of-a-composite-of-all-cause-death-lung-transplantation-and-hospitalization-for-pulmonary-arterial-hypertension-pah-by-76-compared-to-placebo-i/,04_press_releases/research_and_development/2025-03-31_winrevair-sotatercept-csrk-reduced-the-risk-of-a-composite-of-all-cause-death-lung-transplantation-and-hospita.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/WINREVAIR-sotatercept-csrk-Reduced-the-Risk-of-a-Composite-of-All-Cause-Death-Lung-Transplantation-and-Hospitalization-for-Pulmonary--OM23Q.pdf | API item ID: 3666270,snapshot_saved
